features,1_fold_column_mean,1_fold_column_std,2_fold_column_mean,2_fold_column_std,3_fold_column_mean,3_fold_column_std,4_fold_column_mean,4_fold_column_std,5_fold_column_mean,5_fold_column_std
"sao2__fft_coefficient__attr_""real""__coeff_4",0.2547487854394321,99.46101351524902,0.25253048180416865,101.15443757245508,-0.2593023393035219,102.56042282099709,0.07724075649612994,100.00880327104612,0.08642135670860722,91.69478611646912
"sao2__fft_coefficient__attr_""real""__coeff_40",0.1610832187122213,25.48215284242303,0.10690514641608706,25.726349303747238,0.2058068974433378,25.660491053481326,0.10179004339142222,24.29597594840665,0.12891774892109578,24.550558821017784
"sao2__fft_coefficient__attr_""real""__coeff_41",0.24380830622600586,24.222402077704157,0.05263686635835342,26.50153841573021,0.20488795637650425,24.95540599366414,-0.13429523441857955,24.16753615620901,0.3789642955325573,24.249074827225414
"sao2__fft_coefficient__attr_""real""__coeff_5",-0.4534324775625955,89.37491411984621,-0.1320334382189223,93.31089218637602,-0.6248621165350018,88.60167935754414,-0.035289078414367785,87.4817350674283,-0.30733224449301416,83.68308606508799
"sao2__fft_coefficient__attr_""real""__coeff_8",0.15023730418092307,68.61813645290178,0.8487856435690452,69.05438255803168,-0.16569013026558194,68.03722653127059,-0.4760465864973384,68.53914581788895,0.5181300920146413,65.37223275771942
"sao2__fft_coefficient__attr_""real""__coeff_9",-0.00471848607640722,63.950102006580885,0.09139267705783853,67.39929863518921,-0.2764840438346076,63.5981485848654,-0.12521271961465688,62.27521515844189,-0.14373854940951733,60.48042481038736
sao2__first_location_of_maximum,0.28251021986520863,0.3091527502611405,0.2776057944213285,0.30674395252399994,0.27523314610091465,0.3075304659180788,0.2749301857875832,0.30733724033689763,0.2865376908223121,0.3117523167721903
sao2__first_location_of_minimum,0.4817316073116544,0.3188694557644647,0.4852864848204664,0.32093730670843545,0.4852634968337455,0.3219233602050738,0.4781731392467958,0.3204628871093605,0.4812186517044975,0.31916245216738426
sao2__fourier_entropy__bins_10,0.4099738783576152,0.3390448484989683,0.4040310132725956,0.3290627944040523,0.42076218652601854,0.3524436774551801,0.4100318976179938,0.3431846139472281,0.41125154127783936,0.33959944171325684
sao2__fourier_entropy__bins_100,1.4962805992962394,0.8456289566612337,1.4898642873431684,0.833253966564468,1.5296136446353543,0.8653483924560368,1.4969636086057276,0.8583649464867218,1.5019714260713988,0.8488716946141481
sao2__kurtosis,10.950668495129554,33.84812985543767,10.458189664015565,34.17527383794728,12.694074375939472,37.19667909162222,11.170713459243393,35.31154065869837,11.443092518286752,35.453781305142435
sao2__last_location_of_maximum,0.6985719809965749,0.3138794125240074,0.6917623670827573,0.31600707375694753,0.7007179230319733,0.31425515102079005,0.6986067445678197,0.31487092439842546,0.6949302291689449,0.31513876588063644
sao2__last_location_of_minimum,0.5642998318172333,0.3170843833098213,0.5704194791185085,0.317238724963234,0.5693001443001446,0.3178432166598553,0.5636429994972161,0.3190110487284349,0.5669824267375912,0.31609113488826085
sao2__lempel_ziv_complexity__bins_10,0.2199569722191521,0.057998397869054835,0.22090183387270712,0.05799150804942624,0.21740307442786694,0.0597432305726865,0.21988054349077074,0.05813863706163271,0.2195783388591342,0.058897240054517484
sao2__lempel_ziv_complexity__bins_5,0.15972268257651145,0.04531093309351873,0.16056957928802718,0.044642416623622734,0.15759871441689727,0.04597419657181852,0.15981821045426234,0.04459426464981665,0.15921442537739494,0.0455708372516963
"sao2__linear_trend__attr_""intercept""",96.74757304792676,3.090893555818678,96.62145499553068,4.288194356369618,96.89573068588057,2.584735660092144,96.79217150498823,3.1481882327672897,96.78420104210791,3.0277740622649234
"sao2__linear_trend__attr_""pvalue""",0.07304722730890095,0.19915782836455667,0.07311413114354705,0.1991679217621204,0.07454319984601415,0.20099377754161404,0.07302841949304648,0.1988117484796016,0.07422898013789896,0.20175890520563716
"sao2__linear_trend__attr_""rvalue""",-0.0449871052833295,0.4204325943039482,-0.0554004344108275,0.4187581427294512,-0.05269711033135677,0.4218749400989947,-0.045006461384404166,0.4328767366549875,-0.044819335483780406,0.4218694752595933
"sao2__linear_trend__attr_""slope""",-0.0005433559947399161,0.007464849455265617,-0.00048805506682498683,0.009104212847630851,-0.0007442467716360378,0.0074215526445609095,-0.0005909467819499186,0.007604002264390602,-0.0006392289937122378,0.00717448548298776
"sao2__linear_trend__attr_""stderr""",0.0006199640155412887,0.0005946110163538769,0.0006268124661365355,0.0006276664315750225,0.0006093387782851622,0.0005713158243128264,0.0006049087713251757,0.0005930051984981206,0.0006057127810639469,0.0005245957098454307
"sao2__matrix_profile__feature_""25""__threshold_0.98",3.8275809375977885,2.4516532817583188,3.759099406373852,2.3772412705334998,3.793534369841809,2.4197499655365577,3.7795489348287217,2.437429517363039,3.7331875978355265,2.4343223844548394
sao2__mean,96.63373996702869,2.639974080306689,96.51920745903084,3.466733944034424,96.73981098722251,2.249110064713671,96.66836815416954,2.6988522265461974,96.65028256792569,2.6622909951680462
sao2__mean_abs_change,0.4154303552401431,0.3543615022218169,0.42874519373012776,0.43787308874307546,0.4227855686426956,0.3937340907319745,0.4168422826494623,0.40368132697690295,0.4187915259038675,0.3706111582973418
sao2__number_peaks__n_1,39.63817994328435,27.84201038061252,40.242459546925566,28.457826340653074,39.298647633358385,28.476845320949863,39.67675868210152,28.932642108756013,40.05789339454221,29.030073749342122
sao2__partial_autocorrelation__lag_1,0.8107136873159958,0.16145803680873336,0.8100467011413874,0.1644376582521231,0.7999233726831328,0.1711483210356977,0.8055270319968351,0.1767980131891881,0.8057767320208178,0.17189444548462904
sao2__partial_autocorrelation__lag_2,0.103227454309036,0.170910452335483,0.1015549244465916,0.17722035845925446,0.1026629733415432,0.18005580825965584,0.10557081389995973,0.1805506294837784,0.10547174264585356,0.17494807306792926
sao2__partial_autocorrelation__lag_3,0.1016016963515185,0.10102137099395614,0.14251642149623672,3.7634671442542738,0.14324503711419914,3.701539412893641,0.14029936312842886,3.730886192020333,0.10197700345085674,0.10222566567155962
sao2__partial_autocorrelation__lag_4,0.048991766179888666,0.12970052245526612,0.05377716239543106,0.13345041005218775,0.05229465172648791,0.10214239838560722,0.051258323160480124,0.1404764839609438,0.04934676583762434,0.1299532380740232
sao2__partial_autocorrelation__lag_5,0.04820162137498464,0.0819562184677555,0.053667276605030234,0.2686333166703413,0.05135460792404544,0.30505714762488545,0.051761272606808614,0.307383443858034,0.04798239164508827,0.08245347135982557
sao2__partial_autocorrelation__lag_7,0.031217897592096457,0.2343645321860028,0.031258150178727816,0.10176624187878723,0.03264006242442653,0.2414677627267423,0.030166207222348976,0.10586514020952853,0.03165690188436729,0.23189838057900206
sao2__partial_autocorrelation__lag_8,0.017794842452893467,0.06823717010847967,0.007217952306255687,0.8367132186842521,0.008346673676576303,0.8231528929739004,0.009096881022885613,0.8837223219035021,0.018241926959088228,0.3115693445130044
sao2__partial_autocorrelation__lag_9,0.01967818980438076,0.06761813978917729,0.019342240990805625,0.10390763509892302,0.019244811928035392,0.10149094515827084,0.019279506905039514,0.108564731612944,0.019576282934590912,0.06726245459542908
sao2__permutation_entropy__dimension_3__tau_1,1.1843338918974051,0.4440115375002472,1.1915376048044972,0.44495600111210304,1.1710696539811705,0.45940375215247,1.1722227906874667,0.4560239748608321,1.1786439109544822,0.4569681876458073
sao2__permutation_entropy__dimension_4__tau_1,1.963432456491132,0.787620269549256,1.97734823487808,0.7882776185779241,1.9428343249804136,0.8091073981702771,1.9442236157004564,0.8044312500076153,1.9567048954949675,0.8068420463789584
sao2__permutation_entropy__dimension_5__tau_1,2.7426627927628684,1.1552391118627283,2.7647325961889355,1.1556503244777852,2.714999136579052,1.1812573256822487,2.716890749787871,1.1753989498051387,2.7364377422829214,1.180547677337173
sao2__permutation_entropy__dimension_6__tau_1,3.3680375696209226,1.4243545097496393,3.3974086202833336,1.424547374811258,3.3361033490323257,1.4559101588961758,3.3374018244747297,1.4468084748204657,3.36292886011301,1.4549199776406376
sao2__permutation_entropy__dimension_7__tau_1,3.782472340094825,1.5425939470908598,3.8178623502475015,1.5442862810112932,3.750193043069545,1.5825706015693484,3.75063561064753,1.5695441983565088,3.779803329738237,1.5799702956483272
sao2__ratio_beyond_r_sigma__r_0.5,0.5730797088105719,0.2154372282468367,0.5779463707813209,0.21571745049803764,0.5648387654586027,0.22349332213471496,0.5717929380122494,0.2187880815915941,0.5645298211097777,0.2181208484277558
sao2__ratio_beyond_r_sigma__r_1,0.25093175708024795,0.12808829659138926,0.2526863923562939,0.12679271056926922,0.24608660393784254,0.12917691195963496,0.2555696900309541,0.1287925108093319,0.25104747331220034,0.12787842026454016
sao2__root_mean_square,96.66245875890932,2.6030540988816284,96.55604506714762,3.3109891576802277,96.76684428963252,2.220858683499495,96.69662059382404,2.661770114629651,96.6754087719707,2.6340590296161133
sao2__sample_entropy,0.4577670101888591,0.3325986056874988,0.4609568960171597,0.3282697818615894,0.4520754355098681,0.3318442761376351,0.4478895009418346,0.3257962575936185,0.4609718101218594,0.3364075490771111
sao2__skewness,-1.5014745222337187,2.4707868750716204,-1.4463244223259832,2.4261183264092194,-1.6329572737929403,2.6541888322191367,-1.4910973596853156,2.52256097400754,-1.5247135951288069,2.532676160527922
sao2__spkt_welch_density__coeff_2,154.43456110028956,857.4781899632968,165.2118260384001,899.7204886716784,132.49737505202114,492.12676483789664,142.80049730302932,676.5766219228794,124.82441482179908,436.42549325155164
sao2__spkt_welch_density__coeff_5,43.63193805684927,185.03568788920268,45.81720326239262,205.89759517075828,44.1658944895399,178.84843652598312,43.250189685897894,202.5014286627832,41.127608405152365,158.51995871856718
sao2__standard_deviation,1.6888880994854996,1.5828195686594158,1.7163057389234204,1.7638395799044804,1.6616292724902464,1.5309569883329062,1.6558083471252243,1.588253190098426,1.6541174230697913,1.40424711036849
sao2__sum_of_reoccurring_values,2027.45151026346,1810.2525726508732,2048.9072187874567,1812.4550846978373,1986.9382135656065,1797.9393513178384,2005.7729836542715,1812.2143919183136,1970.4038954053135,1768.90214042349
sao2__sum_values,40586.17078615194,1108.789113728809,40538.06713279299,1456.0282564944541,40630.72061463339,944.6262271797427,40600.71462475122,1133.5179351494016,40593.118678528546,1118.162217970581
sao2__time_reversal_asymmetry_statistic__lag_1,-22.956885945106453,285.945207445079,-24.701714686900004,292.425355231731,-27.23366077537723,286.0222783282459,-21.81031119934338,283.57533712512407,-23.640452147320808,272.596649235445
sao2__time_reversal_asymmetry_statistic__lag_2,-46.076526998700274,556.0173364906317,-49.664492948586734,565.1355678610953,-54.8198998010271,554.2811466331658,-44.42636620401096,549.7354112360766,-48.65134161337666,535.5699654189858
sao2__time_reversal_asymmetry_statistic__lag_3,-71.24862551614798,824.6091149732069,-75.617514911799,838.0398847672262,-84.36801406127925,819.6506263283313,-67.75712393523752,812.3091442243152,-71.83381772324074,789.1223592996921
sao2__variance,5.357660799514902,18.72313709303468,6.056835453099063,29.87773742072625,5.104841139321791,16.812582436314248,5.264249478267383,18.225745071368337,4.708014396281305,13.476731093532191
sao2__variation_coefficient,0.017708864567913714,0.01760980058657691,0.018537844342983736,0.029110123631827887,0.0173461113476699,0.016581947085427397,0.017374456612336716,0.017670061168725645,0.01732288928505595,0.015582730300890132
systemicdiastolic__abs_energy,262622198.20006305,9943140215.165106,26353598.09140368,1290711905.998608,25570900.075031687,1269452334.5122411,283316614.02153236,9959729992.89713,25737619.395817302,1281014853.4915247
"systemicdiastolic__agg_autocorrelation__f_agg_""mean""__maxlag_40",0.4164304793576555,0.23414915103652525,0.4239793068504843,0.23751163269063275,0.41387131644939706,0.2352564801751119,0.41574772838572494,0.2358091061841572,0.4265686041787045,0.2381151924032499
"systemicdiastolic__agg_autocorrelation__f_agg_""median""__maxlag_40",0.38420710556130977,0.2548837296018324,0.3920858329740212,0.2586072680997881,0.3801290749773421,0.2568741293163498,0.3834749763513053,0.2568072362586352,0.3959446740820297,0.25861333424502986
"systemicdiastolic__agg_autocorrelation__f_agg_""var""__maxlag_40",0.03643756633457715,0.04532608234101565,0.03504611588662291,0.036447287976309126,0.036678255278974815,0.045754149470832166,0.03649647642184632,0.04833136048946714,0.03559169075600773,0.04802948586214464
"systemicdiastolic__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""max""",78.95501107338157,488.95102077476486,64.28814233430666,103.62623201502713,64.60059259094984,102.1095053168493,77.01851821146221,496.19845351123087,63.710408170808115,101.9323655055778
"systemicdiastolic__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""mean""",74.48764799247893,481.332992075818,60.04245879755224,102.6717880753943,60.30690867204871,101.19644930566947,72.33096781617645,488.66713189894745,59.54607989002525,101.03587160903076
"systemicdiastolic__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""min""",71.07771769033037,473.75728172782965,56.90249759237387,101.94548460881052,57.10448710473857,100.49144743545904,68.83022987256868,481.17811906969774,56.462770474814384,100.34131798107265
"systemicdiastolic__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""var""",56.458600925089655,1217.5565841135185,19.89571082555868,442.1831715009166,21.011189769734486,434.1787108870252,56.295534387558185,1282.7976698682965,20.20549074159745,435.49291025734414
"systemicdiastolic__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""mean""",75.59739012925758,512.8285905318659,60.53772919253913,84.13066143735261,60.78771113434947,83.00281647967802,73.87193328088645,516.0341191311735,60.01883548893026,82.2687269361108
"systemicdiastolic__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""min""",67.42448240336728,469.59635572147073,53.723043927188854,87.87794234639351,53.87347317934859,86.67722442143848,65.46480866343866,474.3807458051051,53.30577271051312,86.19888107060949
"systemicdiastolic__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""var""",869.211117966748,30491.32546329729,142.93977914412338,9694.363612870828,139.87365542836446,9534.242058429858,955.123341427553,31775.832571526877,141.29446636868315,9621.83757631473
"systemicdiastolic__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""max""",76.88500439474481,481.52704149638566,62.385789526598145,106.18445093214271,62.680715129834574,104.62834479633673,74.77395430911795,489.55743255458606,61.854399943125436,104.53933014171173
"systemicdiastolic__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""mean""",74.36975622461989,478.15574011302687,59.957215441371275,105.70934886217756,60.22460201834838,104.17815963415987,72.13932949338623,486.219602775476,59.46520989748429,104.0912315911035
"systemicdiastolic__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""min""",72.18382094888177,474.7971669188324,57.889304744268586,105.35147253216293,58.11132941560457,103.83584745472872,69.87382216222483,482.9026377510914,57.421919889311575,103.7532921037398
"systemicdiastolic__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""var""",23.985741292814044,304.6079793302789,15.732053975670707,138.56616735036977,16.115707438323454,134.7413497105177,26.40555772818534,325.8433463352198,15.984402588003633,134.5584121097918
